materials;participant;is_test_trial;item;condition;position;question order;rating1;content
AcceptTask;91;no;2;NRA;20;1;1;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;91;no;3;NRZ;18;1;3;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;91;no;4;basA;30;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;91;no;5;basZ;28;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;91;no;6;EqA;32;1;6;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;91;no;7;EqZ;38;1;7;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;91;no;8;NRA;16;1;3;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;91;no;9;NRZ;24;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;91;no;10;basA;36;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;91;no;11;basZ;34;1;6;Na ostrov nešel žádný námořník.
AcceptTask;91;no;12;EqA;12;1;6;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;91;no;13;EqZ;22;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;91;no;14;NRA;5;1;6;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;91;no;15;NRZ;10;1;3;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;91;no;16;basA;40;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;91;no;17;basZ;14;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;91;no;18;EqA;26;1;7;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;92;no;1;EqZ;27;1;4;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;92;no;2;NRA;23;1;3;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;92;no;3;NRZ;19;1;2;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;92;no;4;basA;21;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;92;no;5;basZ;29;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;92;no;6;EqA;9;1;7;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;92;no;7;EqZ;7;1;7;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;92;no;8;NRA;38;1;6;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;92;no;9;NRZ;13;1;1;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;92;no;10;basA;40;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;92;no;11;basZ;35;1;6;Na ostrov nešel žádný námořník.
AcceptTask;92;no;12;EqA;33;1;3;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;92;no;13;EqZ;17;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;92;no;14;NRA;11;1;6;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;92;no;15;NRZ;31;1;1;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;92;no;16;basA;25;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;92;no;17;basZ;5;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;92;no;18;EqA;15;1;6;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;93;no;1;basA;38;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;93;no;2;basZ;11;1;7;Marie nejedla týden žádný chléb.
AcceptTask;93;no;3;EqA;34;1;7;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;93;no;4;EqZ;36;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;93;no;5;NRA;7;1;2;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;93;no;6;NRZ;13;1;4;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;93;no;7;basA;26;1;7;Policista Karel nepředjel ani jednoho řidiče.
AcceptTask;93;no;8;basZ;20;1;7;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;93;no;9;EqA;30;1;6;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;93;no;10;EqZ;9;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;93;no;11;NRA;22;1;1;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;93;no;12;NRZ;18;1;1;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;93;no;13;basA;5;1;7;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;93;no;14;basZ;24;1;7;Pacient nebral žádný lék.
AcceptTask;93;no;15;EqA;15;1;7;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;93;no;16;EqZ;32;1;7;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;93;no;17;NRA;40;1;7;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;93;no;18;NRZ;28;1;1;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;94;no;1;EqZ;13;1;5;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;94;no;2;NRA;19;1;1;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;94;no;3;NRZ;28;1;1;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;94;no;4;basA;40;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;94;no;5;basZ;17;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;94;no;6;EqA;34;1;5;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;94;no;7;EqZ;22;1;6;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;94;no;8;NRA;7;1;3;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;94;no;9;NRZ;15;1;3;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;94;no;10;basA;9;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;94;no;11;basZ;11;1;7;Na ostrov nešel žádný námořník.
AcceptTask;94;no;12;EqA;30;1;2;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;94;no;13;EqZ;26;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;94;no;14;NRA;38;1;1;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;94;no;15;NRZ;32;1;2;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;94;no;16;basA;36;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;94;no;17;basZ;24;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;94;no;18;EqA;5;1;4;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;95;no;1;basA;14;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;95;no;2;basZ;30;1;7;Marie nejedla týden žádný chléb.
AcceptTask;95;no;3;EqA;18;1;4;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;95;no;4;EqZ;32;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;95;no;5;NRA;38;1;7;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;95;no;6;NRZ;24;1;3;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;95;no;7;basA;7;1;7;Policista Karel nepředjel ani jednoho řidiče.
AcceptTask;95;no;8;basZ;36;1;6;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;95;no;9;EqA;26;1;7;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;95;no;10;EqZ;20;1;6;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;95;no;11;NRA;22;1;3;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;95;no;12;NRZ;40;1;3;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;95;no;13;basA;28;1;7;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;95;no;14;basZ;10;1;7;Pacient nebral žádný lék.
AcceptTask;95;no;15;EqA;5;1;5;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;95;no;16;EqZ;12;1;7;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;95;no;17;NRA;34;1;7;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;95;no;18;NRZ;16;1;5;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;96;no;1;basZ;24;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;96;no;2;EqA;13;1;2;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;96;no;3;EqZ;28;1;6;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;96;no;4;NRA;36;1;5;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;96;no;5;NRZ;26;1;3;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;96;no;6;basA;22;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;96;no;7;basZ;40;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;96;no;8;EqA;5;1;1;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;96;no;9;EqZ;17;1;6;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;96;no;10;NRA;32;1;5;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;96;no;11;NRZ;15;1;1;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;96;no;12;basA;11;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;96;no;13;basZ;7;1;7;Petr nechce při lyžování nikdy spadnout.
AcceptTask;96;no;14;EqA;30;1;6;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;96;no;15;EqZ;9;1;6;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;96;no;16;NRA;20;1;7;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;96;no;17;NRZ;38;1;5;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;96;no;18;basA;34;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;97;no;1;NRA;28;1;1;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;97;no;2;NRZ;34;1;1;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;97;no;3;basA;20;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;97;no;4;basZ;22;1;7;V království nezůstal žádný zloděj.
AcceptTask;97;no;5;EqA;14;1;2;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;97;no;6;EqZ;32;1;6;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;97;no;7;NRA;40;1;4;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;97;no;8;NRZ;24;1;5;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;97;no;9;basA;36;1;7;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;97;no;10;basZ;18;1;7;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;97;no;11;EqA;38;1;3;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;97;no;12;EqZ;10;1;3;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;97;no;13;NRA;12;1;1;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;97;no;14;NRZ;30;1;3;Lékař nechce, aby pacient bral žádný lék.
AcceptTask;97;no;15;basA;26;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;97;no;16;basZ;8;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;97;no;17;EqA;6;1;2;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;97;no;18;EqZ;16;1;6;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;98;no;1;basZ;29;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;98;no;2;EqA;23;1;3;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;98;no;3;EqZ;19;1;5;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;98;no;4;NRA;17;1;7;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;98;no;5;NRZ;13;1;7;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;98;no;6;basA;31;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;98;no;7;basZ;11;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;98;no;8;EqA;15;1;4;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;98;no;9;EqZ;40;1;5;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;98;no;10;NRA;27;1;6;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;98;no;11;NRZ;25;1;4;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;98;no;12;basA;36;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;98;no;13;basZ;5;1;7;Petr nechce při lyžování nikdy spadnout.
AcceptTask;98;no;14;EqA;38;1;4;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;98;no;15;EqZ;9;1;6;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;98;no;16;NRA;33;1;4;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;98;no;17;NRZ;21;1;6;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;98;no;18;basA;7;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;99;no;1;NRA;17;1;2;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;99;no;2;NRZ;27;1;1;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;99;no;3;basA;31;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;99;no;4;basZ;29;1;7;V království nezůstal žádný zloděj.
AcceptTask;99;no;5;EqA;15;1;5;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;99;no;6;EqZ;9;1;7;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;99;no;7;NRA;13;1;1;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;99;no;8;NRZ;33;1;2;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;99;no;9;basA;7;1;7;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;99;no;10;basZ;40;1;7;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;99;no;11;EqA;38;1;6;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;99;no;12;EqZ;19;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;99;no;13;NRA;35;1;1;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;99;no;14;NRZ;23;1;2;Lékař nechce, aby pacient bral žádný lék.
AcceptTask;99;no;15;basA;11;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;99;no;16;basZ;21;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;99;no;17;EqA;25;1;1;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;99;no;18;EqZ;5;1;7;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;100;no;1;basZ;34;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;100;no;2;EqA;40;1;3;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;100;no;3;EqZ;13;1;7;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;100;no;4;NRA;36;1;1;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;100;no;5;NRZ;17;1;1;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;100;no;6;basA;19;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;100;no;7;basZ;7;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;100;no;8;EqA;26;1;6;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;100;no;9;EqZ;9;1;7;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;100;no;10;NRA;32;1;5;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;100;no;11;NRZ;28;1;2;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;100;no;12;basA;30;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;100;no;13;basZ;24;1;7;Petr nechce při lyžování nikdy spadnout.
AcceptTask;100;no;14;EqA;15;1;6;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;100;no;15;EqZ;38;1;7;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;100;no;16;NRA;22;1;3;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;100;no;17;NRZ;11;1;1;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;100;no;18;basA;5;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;101;no;1;NRA;21;1;3;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;101;no;2;NRZ;11;1;2;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;101;no;3;basA;38;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;101;no;4;basZ;15;1;7;V království nezůstal žádný zloděj.
AcceptTask;101;no;5;EqA;17;1;3;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;101;no;6;EqZ;33;1;1;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;101;no;7;NRA;9;1;3;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;101;no;8;NRZ;31;1;2;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;101;no;9;basA;19;1;6;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;101;no;10;basZ;29;1;5;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;101;no;11;EqA;35;1;5;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;101;no;12;EqZ;40;1;6;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;101;no;13;NRA;5;1;2;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;101;no;14;NRZ;7;1;6;Lékař nechce, aby pacient bral žádný lék.
AcceptTask;101;no;15;basA;23;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;101;no;16;basZ;25;1;3;Ten spisovatel nevydal žádnou povídku.
AcceptTask;101;no;17;EqA;13;1;1;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;101;no;18;EqZ;27;1;4;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;102;no;1;basZ;28;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;102;no;2;EqA;30;1;2;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;102;no;3;EqZ;9;1;4;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;102;no;4;NRA;38;1;7;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;102;no;5;NRZ;13;1;4;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;102;no;6;basA;32;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;102;no;7;basZ;7;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;102;no;8;EqA;5;1;1;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;102;no;9;EqZ;17;1;3;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;102;no;10;NRA;34;1;2;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;102;no;11;NRZ;19;1;5;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;102;no;12;basA;40;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;102;no;13;basZ;22;1;5;Petr nechce při lyžování nikdy spadnout.
AcceptTask;102;no;14;EqA;15;1;6;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;102;no;15;EqZ;26;1;3;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;102;no;16;NRA;11;1;3;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;102;no;17;NRZ;36;1;6;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;102;no;18;basA;24;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;103;no;1;NRA;36;1;2;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;103;no;2;NRZ;30;1;1;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;103;no;3;basA;10;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;103;no;4;basZ;28;1;7;V království nezůstal žádný zloděj.
AcceptTask;103;no;5;EqA;5;1;2;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;103;no;6;EqZ;40;1;7;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;103;no;7;NRA;7;1;2;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;103;no;8;NRZ;22;1;2;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;103;no;9;basA;16;1;7;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;103;no;10;basZ;18;1;7;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;103;no;11;EqA;34;1;3;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;103;no;12;EqZ;32;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;103;no;13;NRA;12;1;3;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;103;no;14;NRZ;38;1;1;Lékař nechce, aby pacient bral žádný lék.
AcceptTask;103;no;15;basA;20;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;103;no;16;basZ;14;1;3;Ten spisovatel nevydal žádnou povídku.
AcceptTask;103;no;17;EqA;26;1;1;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;103;no;18;EqZ;24;1;6;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;104;no;1;basZ;18;1;4;Profesor Novák nevyhodil žádného akademika.
AcceptTask;104;no;2;EqA;5;1;2;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;104;no;3;EqZ;26;1;6;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;104;no;4;NRA;32;1;2;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;104;no;5;NRZ;9;1;4;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;104;no;6;basA;30;1;6;Farmář Karel neprodal ani jednoho králíka.
